Time	EMG
52.57	0.123846
52.571	0.180591
52.572	0.0213197
52.573	-0.0648071
52.574	-0.153477
52.575	-0.219679
52.576	-0.104575
52.577	0.106212
52.578	0.152593
52.579	0.100014
52.58	0.170873
52.581	0.216266
52.582	-0.22173
52.583	-0.348381
52.584	-0.0901649
52.585	0.0581142
52.586	0.0479201
52.587	0.0394907
52.588	0.0447584
52.589	0.102428
52.59	0.14105
52.591	0.0638718
52.592	-0.0560028
52.593	-0.18282
52.594	-0.209472
52.595	-0.164854
52.596	0.0322091
52.597	0.247523
52.598	0.265223
52.599	0.0474199
52.6	0.0357144
52.601	-0.104645
52.602	-0.238603
52.603	-0.145635
52.604	0.00371533
52.605	0.0888183
52.606	0.122072
52.607	0.0860749
52.608	0.00884681
52.609	0.0195578
52.61	-0.090263
52.611	-0.146464
52.612	-0.0101248
52.613	0.108854
52.614	0.162626
52.615	-0.01938
52.616	-0.178363
52.617	-0.0258233
52.618	0.0225275
52.619	-0.00322742
52.62	0.0330815
52.621	0.0899585
52.622	-0.0341447
52.623	-0.0532638
52.624	0.0279798
52.625	0.0568628
52.626	-0.000393328
52.627	-0.105238
52.628	-0.0844157
52.629	0.0267585
52.63	0.156224
52.631	0.141576
52.632	-0.127406
52.633	-0.140539
52.634	-0.0447552
52.635	-0.00137504
52.636	0.0903368
52.637	0.118146
52.638	0.0195766
52.639	-0.0250907
52.64	-0.0575501
52.641	-0.0726467
52.642	-0.030882
52.643	0.00719135
52.644	0.012784
52.645	-0.002129
52.646	0.0805575
52.647	0.148864
52.648	0.0353194
52.649	-0.225244
52.65	-0.173703
52.651	0.0460306
52.652	0.150479
52.653	0.0797422
52.654	-0.0105704
52.655	-0.0517968
52.656	-0.0230252
52.657	0.0136164
52.658	-0.0048755
52.659	-0.0272419
52.66	-0.023058
52.661	-0.0248285
52.662	0.0109112
52.663	0.0824264
52.664	0.146078
52.665	-0.0395446
52.666	-0.172077
52.667	-0.0617126
52.668	0.0117134
52.669	0.0404597
52.67	0.0522735
52.671	0.0319189
52.672	0.00347931
52.673	0.0227684
52.674	0.0235286
52.675	-0.043952
52.676	-0.0809411
52.677	-0.065666
52.678	-0.04058
52.679	0.0395507
52.68	0.177993
52.681	0.18556
52.682	-0.127542
52.683	-0.166994
52.684	-0.0638848
52.685	-0.00442019
52.686	0.0402766
52.687	0.0804007
52.688	0.0537802
52.689	-0.0226875
52.69	-0.0585174
52.691	-0.0210476
52.692	0.0578123
52.693	0.0427576
52.694	-0.074377
52.695	-0.0897035
52.696	0.0430792
52.697	0.158812
52.698	0.0188184
52.699	-0.176209
52.7	-0.0620198
52.701	0.05369
52.702	0.0739053
52.703	0.0478263
52.704	-0.00410901
52.705	-0.0480103
52.706	0.00518095
52.707	0.0494532
52.708	-0.0115135
52.709	-0.0827154
52.71	-0.0924645
52.711	-0.0451063
52.712	0.0478089
52.713	0.184122
52.714	0.254515
52.715	-0.0376762
52.716	-0.252224
52.717	-0.187618
52.718	-0.116572
52.719	0.0263555
52.72	0.185432
52.721	0.220749
52.722	0.149615
52.723	-0.0608904
52.724	-0.230519
52.725	-0.191288
52.726	-0.0474506
52.727	0.0284877
52.728	0.106021
52.729	0.156707
52.73	0.167744
52.731	0.0582878
52.732	-0.23548
52.733	-0.185683
52.734	-0.0612056
52.735	0.0192769
52.736	0.108329
52.737	0.123877
52.738	0.0443973
52.739	-0.00842719
52.74	-0.0244796
52.741	-0.04621
52.742	-0.0476383
52.743	-0.0425242
52.744	-0.0345129
52.745	-0.0073191
52.746	0.0791048
52.747	0.186641
52.748	0.0539165
52.749	-0.216636
52.75	-0.112768
52.751	0.0124124
52.752	0.0568687
52.753	0.0733685
52.754	0.0534319
52.755	-0.0148546
52.756	-0.0210136
52.757	-0.0569074
52.758	-0.0615236
52.759	0.0376118
52.76	0.0310005
52.761	-0.0417583
52.762	0.00786395
52.763	0.11256
52.764	0.168353
52.765	-0.141252
52.766	-0.257325
52.767	-0.0469065
52.768	0.0867823
52.769	0.112389
52.77	0.109272
52.771	0.0472598
52.772	-0.0515955
52.773	-0.0727371
52.774	-0.0709664
52.775	-0.0406824
52.776	-0.0236117
52.777	0.0299477
52.778	0.0337539
52.779	0.0534704
52.78	0.128411
52.781	0.096136
52.782	-0.190119
52.783	-0.149614
52.784	-0.0469518
52.785	0.0369629
52.786	0.0912702
52.787	0.0766304
52.788	0.0206039
52.789	-0.0119135
52.79	-0.00214296
52.791	-0.0257518
52.792	-0.0428904
52.793	-0.0452001
52.794	-0.0538965
52.795	-0.0134001
52.796	0.0946313
52.797	0.193391
52.798	0.0629142
52.799	-0.204817
52.8	-0.130508
52.801	-0.0137794
52.802	0.0425106
52.803	0.0705742
52.804	0.0608903
52.805	0.0129823
52.806	-0.0187588
52.807	-0.0208376
52.808	-0.0275123
52.809	-0.0246716
52.81	-0.0267883
52.811	-0.0261679
52.812	0.0131733
52.813	0.0902544
52.814	0.16537
52.815	-0.0602294
52.816	-0.189281
52.817	-0.08628
52.818	0.0440254
52.819	0.111171
52.82	0.0445259
52.821	-0.0230236
52.822	-0.0326253
52.823	0.0232309
52.824	0.0158748
52.825	-0.0144628
52.826	-0.029518
52.827	-0.0474998
52.828	-0.0583211
52.829	0.0201408
52.83	0.145042
52.831	0.162509
52.832	-0.135056
52.833	-0.143079
52.834	-0.0257492
52.835	0.022857
52.836	0.0352446
52.837	0.0458491
52.838	0.00807348
52.839	-0.000801552
52.84	0.0271648
52.841	0.0118989
52.842	-0.0435782
52.843	-0.0658763
52.844	-0.0658967
52.845	-0.0255062
52.846	0.0993518
52.847	0.217883
52.848	0.0841096
52.849	-0.221605
52.85	-0.160427
52.851	-0.0430635
52.852	0.0451007
52.853	0.0889294
52.854	0.0962085
52.855	0.0322182
52.856	-0.0222294
52.857	-0.0264288
52.858	-0.0365404
52.859	-0.0547919
52.86	-0.0484271
52.861	-0.00972231
52.862	0.00755643
52.863	0.0944493
52.864	0.196981
52.865	-0.0448938
52.866	-0.1754
52.867	-0.0608977
52.868	-0.00200825
52.869	0.00890454
52.87	0.0411049
52.871	0.0652685
52.872	0.0296621
52.873	0.0073314
52.874	-0.00936483
52.875	-0.0488442
52.876	-0.0561273
52.877	-0.0430991
52.878	-0.0353823
52.879	0.0352189
52.88	0.171009
52.881	0.188189
52.882	-0.156852
52.883	-0.183801
52.884	-0.0736513
52.885	0.0172207
52.886	0.0702641
52.887	0.0822998
52.888	0.0367732
52.889	0.0107094
52.89	0.00638697
52.891	-0.0265295
52.892	-0.0664171
52.893	-0.0668706
52.894	-0.0464349
52.895	-0.0144253
52.896	0.0972394
52.897	0.2235
52.898	0.0875371
52.899	-0.222113
52.9	-0.161806
52.901	-0.0340392
52.902	0.0422594
52.903	0.0867009
52.904	0.0779528
52.905	0.0202324
52.906	-0.0147216
52.907	-0.0234635
52.908	-0.032646
52.909	-0.0357017
52.91	-0.0309989
52.911	-0.033292
52.912	-0.00221874
52.913	0.101648
52.914	0.194399
52.915	-0.0385541
52.916	-0.183978
52.917	-0.0814963
52.918	-0.00563534
52.919	0.0406417
52.92	0.0596946
52.921	0.0404542
52.922	0.0192607
52.923	0.00939911
52.924	-0.0107666
52.925	-0.0342978
52.926	-0.0106233
52.927	-0.0559568
52.928	-0.0953899
52.929	-0.00536426
52.93	0.178532
52.931	0.234325
52.932	-0.115176
52.933	-0.185252
52.934	-0.0788541
52.935	0.00340099
52.936	0.0568454
52.937	0.077086
52.938	0.0418708
52.939	-0.0107953
52.94	-0.0150832
52.941	-0.00920248
52.942	-0.0223078
52.943	-0.0361937
52.944	-0.0401931
52.945	-0.0360393
52.946	0.0476485
52.947	0.174241
52.948	0.092987
52.949	-0.171263
52.95	-0.109964
52.951	-0.0190119
52.952	0.0231268
52.953	0.0488544
52.954	0.0538527
52.955	0.0124186
52.956	-0.0107332
52.957	-0.0162417
52.958	-0.00336974
52.959	-0.00626699
52.96	-0.0355427
52.961	-0.0405974
52.962	-0.0205787
52.963	0.0759451
52.964	0.164845
52.965	-0.0217094
52.966	-0.169281
52.967	-0.0648711
52.968	0.0224112
52.969	0.058252
52.97	0.0608258
52.971	0.0149397
52.972	-0.0309827
52.973	-0.013533
52.974	0.00571209
52.975	-0.00269027
52.976	-0.0228267
52.977	-0.0411843
52.978	-0.0365833
52.979	0.0197332
52.98	0.12438
52.981	0.15317
52.982	-0.109535
52.983	-0.165927
52.984	-0.0571732
52.985	0.022427
52.986	0.0666836
52.987	0.0788103
52.988	0.0318047
52.989	-0.0170207
52.99	-0.0276182
52.991	-0.0232193
52.992	-0.0242139
52.993	-0.0276847
52.994	-0.0330896
52.995	-0.0186313
52.996	0.0564916
52.997	0.147998
52.998	0.10876
52.999	-0.12753
53	-0.138926
53.001	-0.0966477
53.002	-0.0419467
53.003	0.0801137
53.004	0.178176
53.005	0.0983355
53.006	-0.0281354
53.007	-0.0803536
53.008	-0.0851876
53.009	-0.0602633
53.01	-0.0381266
53.011	-0.00106721
53.012	0.0618613
53.013	0.129557
53.014	0.161246
53.015	-0.0464602
53.016	-0.21597
53.017	-0.101723
53.018	-0.000795078
53.019	0.0599316
53.02	0.0919099
53.021	0.0639803
53.022	-0.0046609
53.023	-0.0253049
53.024	-0.0173709
53.025	-0.0328659
53.026	-0.0401561
53.027	-0.0302418
53.028	-0.0272377
53.029	0.0247967
53.03	0.140452
53.031	0.164336
53.032	-0.111252
53.033	-0.173415
53.034	-0.0706337
53.035	-0.00253612
53.036	0.0538247
53.037	0.0867868
53.038	0.0469819
53.039	0.0155068
53.04	0.0162274
53.041	-0.0224477
53.042	-0.0654843
53.043	-0.0848826
53.044	-0.0826671
53.045	0.00372125
53.046	0.128548
53.047	0.192429
53.048	0.0960777
53.049	-0.18391
53.05	-0.155328
53.051	-0.0578198
53.052	0.0188508
53.053	0.086821
53.054	0.0768499
53.055	0.016593
53.056	-0.0099981
53.057	-0.0051843
53.058	-0.0191049
53.059	-0.0315969
53.06	-0.0385752
53.061	-0.0440024
53.062	-0.00927004
53.063	0.0858282
53.064	0.168068
53.065	0.0164416
53.066	-0.169167
53.067	-0.0962485
53.068	-0.0199466
53.069	0.0405548
53.07	0.0753121
53.071	0.0481217
53.072	0.00174576
53.073	-0.000454591
53.074	-0.00925129
53.075	-0.0333086
53.076	-0.0333124
53.077	-0.0358636
53.078	-0.0412675
53.079	0.00581921
53.08	0.109187
53.081	0.165014
53.082	-0.0473691
53.083	-0.13796
53.084	-0.0686685
53.085	-0.0276822
53.086	0.0304953
53.087	0.0745265
53.088	0.0465069
53.089	-0.0064452
53.09	-0.00535815
53.091	-0.0184254
53.092	-0.0177062
53.093	-0.00303564
53.094	-0.0423074
53.095	-0.0895326
53.096	0.0325902
53.097	0.19107
53.098	0.147885
53.099	-0.129403
53.1	-0.15049
53.101	-0.0828638
53.102	0.00054111
53.103	0.0752916
53.104	0.0533168
53.105	0.0341527
53.106	0.0419172
53.107	0.00522573
53.108	-0.0490782
53.109	-0.0387876
53.11	-0.0261343
53.111	-0.056802
53.112	-0.042185
53.113	0.077273
53.114	0.181051
53.115	0.0501795
53.116	-0.156009
53.117	-0.0979337
53.118	-0.0359197
53.119	0.0394903
53.12	0.0915257
53.121	0.0480129
53.122	-0.0282269
53.123	-0.042974
53.124	-0.0107781
53.125	0.0107036
53.126	0.00681182
53.127	-0.0213033
53.128	-0.0440897
53.129	-0.00681411
53.13	0.0734936
53.131	0.122174
53.132	-0.0436418
53.133	-0.121353
53.134	-0.0461658
53.135	0.0136531
53.136	0.0520168
53.137	0.0536683
53.138	0.0076848
53.139	-0.0381527
53.14	-0.00913719
53.141	0.0235048
53.142	-0.00284658
53.143	-0.0366087
53.144	-0.0346057
53.145	-0.0291511
53.146	0.0246027
53.147	0.121274
53.148	0.113978
53.149	-0.124613
53.15	-0.115604
53.151	-0.0208611
53.152	0.0185355
53.153	0.0515833
53.154	0.0513932
53.155	-0.00475655
53.156	-0.0253887
53.157	-0.00912512
53.158	0.00168764
53.159	3.51E-05
53.16	-0.00435884
53.161	-0.0106245
53.162	-0.0278139
53.163	0.0180501
53.164	0.0985284
53.165	0.0404707
53.166	-0.123884
53.167	-0.0880951
53.168	-0.0380501
53.169	0.0575259
53.17	0.141453
53.171	0.0787735
53.172	-0.0580394
53.173	-0.0664984
53.174	-0.034663
53.175	-0.0308229
53.176	-0.0230413
53.177	0.00525478
53.178	0.00233261
53.179	0.0329147
53.18	0.0980057
53.181	0.11839
53.182	-0.0673604
53.183	-0.159455
53.184	-0.090649
53.185	0.00674139
53.186	0.0728586
53.187	0.0970024
53.188	0.0419675
53.189	-0.0337215
53.19	-0.0377046
53.191	-0.017737
53.192	-0.000568964
53.193	-0.0144214
53.194	-0.0251961
53.195	-0.0416287
53.196	-0.0132414
53.197	0.164739
53.198	0.153905
53.199	-0.123512
53.2	-0.146194
53.201	-0.0885059
53.202	0.00393326
53.203	0.06082
53.204	0.104254
53.205	0.0632657
53.206	0.00322282
53.207	-0.0373524
53.208	-0.0673049
53.209	-0.0555348
53.21	-0.0176665
53.211	0.00233932
53.212	0.015065
53.213	0.0747929
53.214	0.12912
53.215	0.0120017
53.216	-0.171456
53.217	-0.0722334
53.218	-0.00734938
53.219	0.00462929
53.22	0.0526338
53.221	0.113337
53.222	0.0724609
53.223	-0.0801777
53.224	-0.0595405
53.225	-0.0461143
53.226	-0.0358316
53.227	-0.0298078
53.228	0.022466
53.229	0.120713
53.23	0.138378
53.231	-0.0650145
53.232	-0.162323
53.233	-0.050767
53.234	0.033649
53.235	0.0647034
53.236	0.0334625
53.237	-0.0371673
53.238	-0.0183601
53.239	0.0892813
53.24	0.0681632
53.241	-0.11425
53.242	-0.152329
53.243	-0.010864
53.244	0.0335602
53.245	0.0624766
53.246	0.164169
53.247	0.143926
53.248	-0.114899
53.249	-0.171091
53.25	-0.100756
53.251	-0.0641234
53.252	0.0434408
53.253	0.143402
53.254	0.0919188
53.255	0.0267262
53.256	-0.000275812
53.257	-0.0491313
53.258	-0.110512
53.259	-0.0496858
53.26	0.0490462
53.261	0.0114925
53.262	-0.00863505
53.263	0.101446
53.264	0.0787385
53.265	-0.119621
53.266	-0.0737732
53.267	-0.00921551
53.268	0.0312378
53.269	0.0655301
53.27	0.0265132
53.271	-0.0204442
53.272	-0.0171471
53.273	-0.0310827
53.274	-0.018604
53.275	-0.000931317
53.276	-0.0156577
53.277	-0.00803176
53.278	0.0348711
53.279	0.0988705
53.28	0.107729
53.281	-0.0559918
53.282	-0.168382
53.283	-0.14342
53.284	-0.0579836
53.285	0.132541
53.286	0.204529
53.287	0.0926232
53.288	-0.0301105
53.289	-0.0717117
53.29	-0.103565
53.291	-0.0859154
53.292	-0.0223232
53.293	0.0691039
53.294	0.0283486
53.295	0.0197264
53.296	0.0981173
53.297	0.0452983
53.298	-0.18665
53.299	-0.087016
53.3	0.0695204
53.301	0.130082
53.302	0.123998
53.303	-0.0161271
53.304	-0.127485
53.305	-0.130787
53.306	-0.0928038
53.307	-0.0630929
53.308	-0.00910577
53.309	0.171035
53.31	0.261039
53.311	0.164764
53.312	-0.00656736
53.313	-0.0998512
53.314	-0.186898
53.315	-0.34174
53.316	-0.133611
53.317	-0.0364102
53.318	0.196821
53.319	0.354766
53.32	0.2828
53.321	0.149729
53.322	-0.127556
53.323	-0.37636
53.324	-0.310665
53.325	-0.0452041
53.326	0.103885
53.327	0.0730403
53.328	0.0861175
53.329	0.200999
53.33	0.204454
53.331	-0.0520948
53.332	-0.246377
53.333	-0.167476
53.334	-0.0496341
53.335	0.0652616
53.336	0.131268
53.337	0.023662
53.338	-0.0271142
53.339	0.0589059
53.34	0.0104641
53.341	-0.0458203
53.342	-0.0451767
53.343	-0.0820211
53.344	-0.0919305
53.345	0.0748255
53.346	0.227198
53.347	0.164296
53.348	-0.145792
53.349	-0.159867
53.35	-0.0987523
53.351	-0.056275
53.352	0.0607705
53.353	0.112174
53.354	0.118702
53.355	0.0340698
53.356	-0.0894356
53.357	-0.151838
53.358	0.0248377
53.359	0.139296
53.36	-0.0140761
53.361	-0.0745796
53.362	-0.0224409
53.363	0.0635229
53.364	-0.026909
53.365	-0.146413
53.366	0.0687171
53.367	0.201033
53.368	0.0839748
53.369	-0.0757081
53.37	-0.139741
53.371	-0.0824566
53.372	0.0113892
53.373	0.0229092
53.374	0.0404552
53.375	0.0689571
53.376	0.0300401
53.377	-0.129962
53.378	-0.128723
53.379	0.0173095
53.38	0.37361
53.381	0.21692
53.382	-0.259457
53.383	-0.31691
53.384	-0.103624
53.385	0.0837383
53.386	0.101789
53.387	0.0467796
53.388	-0.0633341
53.389	0.0146559
53.39	0.168246
53.391	0.176022
53.392	0.0229077
53.393	-0.0947507
53.394	-0.246456
53.395	-0.307225
53.396	-0.10689
53.397	0.22414
53.398	0.262842
53.399	0.229611
53.4	0.0369187
53.401	-0.167551
53.402	-0.130609
53.403	-0.0129563
53.404	0.0256095
53.405	-0.0459372
53.406	-0.0997339
53.407	-0.0314313
53.408	0.0652896
53.409	0.152462
53.41	0.09604
53.411	-0.0359546
53.412	-0.0441694
53.413	0.0152891
53.414	-0.02366
53.415	-0.199898
53.416	-0.0743298
53.417	0.0863089
53.418	0.142847
53.419	0.191541
53.42	0.0127606
53.421	-0.180063
53.422	-0.155601
53.423	0.0233306
53.424	0.0540645
53.425	-0.00875056
53.426	0.0539056
53.427	0.0599469
53.428	-0.0591957
53.429	-0.0634414
53.43	0.10487
53.431	0.0572159
53.432	-0.0426375
53.433	-0.0414586
53.434	-0.0856699
53.435	-0.050622
53.436	0.0564149
53.437	0.0231593
53.438	0.0480932
53.439	0.0441272
53.44	0.0185422
53.441	0.0357865
53.442	-0.0325883
53.443	-0.109617
53.444	-0.149182
53.445	-0.00739972
53.446	0.209803
53.447	0.218982
53.448	-0.137611
53.449	-0.202269
53.45	-0.040179
53.451	0.0720593
53.452	0.172306
53.453	0.0867527
53.454	-0.137859
53.455	-0.134425
53.456	-0.0386736
53.457	0.0266025
53.458	0.00526121
53.459	0.12217
53.46	0.110123
53.461	-0.081826
53.462	-0.0558856
53.463	0.0595389
53.464	0.0182556
53.465	-0.129484
53.466	-0.0712999
53.467	0.0065474
53.468	0.0701994
53.469	0.038493
53.47	-0.0109128
53.471	0.0527429
53.472	0.0886294
53.473	0.0273499
53.474	-0.055752
53.475	-0.0717364
53.476	-0.0737985
53.477	-0.10755
53.478	-0.123585
53.479	0.0709252
53.48	0.2339
53.481	0.0818578
53.482	0.034136
53.483	0.0986471
53.484	0.0253201
53.485	-0.122681
53.486	-0.20791
53.487	-0.280704
53.488	-0.19049
53.489	0.156123
53.49	0.431254
53.491	0.420599
53.492	0.0513218
53.493	-0.312145
53.494	-0.35072
53.495	-0.16761
53.496	0.104744
53.497	0.183222
53.498	-0.0104341
53.499	0.031816
53.5	0.0417963
53.501	-0.00285094
53.502	-0.00335921
53.503	0.0322909
53.504	-0.0200871
53.505	-0.0597435
53.506	-0.0454835
53.507	0.00524477
53.508	0.0327581
53.509	0.0211835
53.51	-0.0142874
53.511	-0.0402789
53.512	0.0367741
53.513	0.144779
53.514	0.0154758
53.515	-0.175397
53.516	-0.0841736
53.517	0.000966642
53.518	0.0438086
53.519	0.0848729
53.52	0.0907372
53.521	-0.00879069
53.522	-0.0652172
53.523	-0.0375114
53.524	-0.0114278
53.525	-0.0333363
53.526	-0.0594397
53.527	-0.0213373
53.528	0.0841007
53.529	0.15468
53.53	0.141167
53.531	-0.12534
53.532	-0.20494
53.533	-0.0780477
53.534	0.0266303
53.535	0.0831702
53.536	0.0925333
53.537	0.0360367
53.538	-0.0180034
53.539	-0.0277958
53.54	-0.041692
53.541	-0.0174205
53.542	-0.000362903
53.543	-0.0157291
53.544	-0.0216783
53.545	0.0288645
53.546	0.111333
53.547	0.088977
53.548	-0.15393
53.549	-0.109039
53.55	-0.016604
53.551	0.0535775
53.552	0.0794075
53.553	0.0595603
53.554	-0.0090546
53.555	-0.0339796
53.556	-0.044264
53.557	-0.038383
53.558	-0.0162786
53.559	0.0256509
53.56	0.0129657
53.561	-0.0141014
53.562	0.0518632
53.563	0.151813
53.564	-0.0131503
53.565	-0.207778
53.566	-0.0967984
53.567	0.0178043
53.568	0.0819074
53.569	0.105868
53.57	0.0550631
53.571	-0.0183725
53.572	-0.0635746
53.573	-0.0607526
53.574	-0.0209473
53.575	0.0196883
53.576	0.0305694
53.577	-0.0268958
53.578	-0.0396878
53.579	0.065044
53.58	0.178338
53.581	-0.0793028
53.582	-0.145428
53.583	-0.0237935
53.584	0.0179041
53.585	0.0369555
53.586	0.0215069
53.587	-0.0125461
53.588	0.03269
53.589	0.0846068
53.59	-0.0332713
53.591	-0.113869
53.592	-0.0564455
53.593	-0.0107834
53.594	0.0296934
53.595	0.0740172
53.596	0.151727
53.597	0.11553
53.598	-0.190453
53.599	-0.1812
53.6	-0.0856054
53.601	0.0325411
53.602	0.112117
53.603	0.0992339
53.604	0.0424547
53.605	0.039401
53.606	-0.00613669
53.607	-0.0523014
53.608	-0.100187
53.609	-0.100582
53.61	-0.0411632
53.611	0.0188399
53.612	0.116486
53.613	0.22036
53.614	0.0145453
53.615	-0.170904
53.616	-0.0753223
53.617	-0.00901564
53.618	0.0225133
53.619	0.0412057
53.62	0.00493925
53.621	-0.0524001
53.622	-0.0168175
53.623	0.0481873
53.624	0.0493396
53.625	0.0143165
53.626	-0.0458259
53.627	-0.0801524
53.628	-0.0115848
53.629	0.122852
53.63	0.170773
53.631	-0.1126
53.632	-0.176188
53.633	-0.0765089
53.634	-0.00216149
53.635	0.0751175
53.636	0.142617
53.637	0.0655817
53.638	-0.030889
53.639	-0.0255311
53.64	-0.0215768
53.641	-0.0366498
53.642	-0.052488
53.643	-0.103545
53.644	-0.0825982
53.645	0.0970543
53.646	0.271658
53.647	0.183077
53.648	-0.203362
53.649	-0.18188
53.65	-0.0598558
53.651	-0.00563411
53.652	0.0579877
53.653	0.0906297
53.654	0.0613735
53.655	-0.010504
53.656	-0.0750599
53.657	-0.061131
53.658	0.0206938
53.659	0.0573259
53.66	-0.0325293
53.661	-0.0511669
53.662	0.0515574
53.663	0.182101
53.664	-0.0261521
53.665	-0.189528
53.666	-0.06647
53.667	0.0104046
53.668	0.0509813
53.669	0.0617633
53.67	0.0538135
53.671	0.0111839
53.672	-0.0067888
53.673	-0.0166303
53.674	-0.0461725
53.675	-0.0504559
53.676	-0.0311887
53.677	-0.0229308
53.678	0.0155306
53.679	0.134302
53.68	0.193838
53.681	-0.135017
53.682	-0.169008
53.683	-0.0374524
53.684	0.0152875
53.685	0.042785
53.686	0.0643316
53.687	0.0181824
53.688	-0.0150058
53.689	0.0228591
53.69	0.010459
53.691	-0.048418
53.692	-0.0707564
53.693	-0.056591
53.694	0.00271067
53.695	0.091937
53.696	0.179543
53.697	0.0885866
53.698	-0.224314
53.699	-0.145568
53.7	-0.0198206
53.701	0.0543514
53.702	0.0761583
53.703	0.0655161
53.704	0.0249047
53.705	-0.00925502
53.706	-0.0287201
53.707	-0.0367344
53.708	-0.0331366
53.709	-0.0310892
53.71	-0.0342665
53.711	-0.00766593
53.712	0.098064
53.713	0.22168
53.714	-0.0246924
53.715	-0.244808
53.716	-0.0827355
53.717	0.0274042
53.718	0.0411647
53.719	0.0748286
53.72	0.0649592
53.721	-0.00857999
53.722	-0.0137376
53.723	-0.0107135
53.724	-0.0433092
53.725	-0.0530955
53.726	-0.0400925
53.727	-0.0249826
53.728	0.046848
53.729	0.155594
53.73	0.186571
53.731	-0.138347
53.732	-0.191419
53.733	-0.0760011
53.734	-0.00674537
53.735	0.0581886
53.736	0.11069
53.737	0.0556696
53.738	-0.00356369
53.739	-0.000927464
53.74	-0.0241648
53.741	-0.060646
53.742	-0.0674758
53.743	-0.0385015
53.744	-0.00502785
53.745	0.0717142
53.746	0.175092
53.747	0.127813
53.748	-0.182171
53.749	-0.166601
53.75	-0.053505
53.751	0.0332185
53.752	0.0827818
53.753	0.0791561
53.754	0.0334151
53.755	-0.01306
53.756	-0.0290201
53.757	-0.0359435
53.758	-0.0270326
53.759	-0.0330319
53.76	-0.0361632
53.761	-0.0103373
53.762	0.0873708
53.763	0.191065
53.764	0.0200512
53.765	-0.190756
53.766	-0.100476
53.767	-0.0243708
53.768	0.0258111
53.769	0.0853511
53.77	0.0670753
53.771	-0.00844374
53.772	-0.010618
53.773	0.00991334
53.774	-0.0197801
53.775	-0.0441149
53.776	-0.0479521
53.777	-0.0480692
53.778	0.00973691
53.779	0.120598
53.78	0.181877
53.781	-0.0749114
53.782	-0.149821
53.783	-0.0646791
53.784	-0.017343
53.785	0.0352009
53.786	0.0786665
53.787	0.0497762
53.788	0.00199385
53.789	-0.0101714
53.79	-0.0265388
53.791	-0.0352973
53.792	-0.031243
53.793	-0.033379
53.794	-0.0196467
53.795	0.0510852
53.796	0.147458
53.797	0.112578
53.798	-0.174089
53.799	-0.132936
53.8	-0.0256284
53.801	0.0383038
53.802	0.0685093
53.803	0.0643931
53.804	0.00914155
53.805	-0.0334894
53.806	-0.020408
53.807	0.00139757
53.808	-0.0115261
53.809	-0.0236223
53.81	-0.0534893
53.811	-0.0301547
53.812	0.0799036
53.813	0.191785
53.814	0.0339744
53.815	-0.195188
53.816	-0.107851
53.817	-0.0159823
53.818	0.0399558
53.819	0.0760548
53.82	0.0678073
53.821	0.00137544
53.822	-0.0204225
53.823	-0.012951
53.824	-0.0128186
53.825	-0.0282529
53.826	-0.0395947
53.827	-0.0530658
53.828	-0.0130828
53.829	0.118896
53.83	0.207068
53.831	-0.0589643
53.832	-0.176179
53.833	-0.0628506
53.834	0.00464504
53.835	0.0127319
53.836	0.0444574
53.837	0.0579807
53.838	0.0291087
53.839	-0.00123691
53.84	-0.0131559
53.841	-0.00111709
53.842	-0.0495057
53.843	-0.109741
53.844	-0.0702562
53.845	0.0874283
53.846	0.214713
53.847	0.150457
53.848	-0.159428
53.849	-0.168907
53.85	-0.0704225
53.851	0.00267768
53.852	0.0648241
53.853	0.109035
53.854	0.0446737
53.855	-0.0139708
53.856	-0.0321684
53.857	-0.0511547
53.858	-0.0380979
53.859	-0.0255048
53.86	-6.92E-05
53.861	0.00373733
53.862	0.0857085
53.863	0.166298
53.864	-0.00625739
53.865	-0.232862
53.866	-0.0913779
53.867	0.0295404
53.868	0.0782723
53.869	0.0978316
53.87	0.0257345
53.871	-0.0671617
53.872	-0.0364207
53.873	0.000405345
53.874	0.0144993
53.875	0.0403653
53.876	-0.0186526
53.877	-0.068784
53.878	-0.0635099
53.879	0.0604818
53.88	0.207715
53.881	-0.00753387
53.882	-0.164304
53.883	-0.104964
53.884	0.000484444
53.885	0.0581357
53.886	0.10291
53.887	0.046013
53.888	-0.0240695
53.889	-0.0356156
53.89	0.00093818
53.891	-0.0125587
53.892	-0.0638785
53.893	-0.0600698
53.894	-0.0152593
53.895	0.0599656
53.896	0.161693
53.897	0.14589
53.898	-0.143994
53.899	-0.161831
53.9	-0.0587625
53.901	0.0165125
53.902	0.0628084
53.903	0.0725361
53.904	0.021532
53.905	-0.0152622
53.906	0.00177324
53.907	-0.00308733
53.908	-0.0237165
53.909	-0.0365734
53.91	-0.0476505
53.911	-0.0360918
53.912	0.05039
53.913	0.158392
53.914	0.0839821
53.915	-0.146523
53.916	-0.110832
53.917	-0.0376
53.918	0.042829
53.919	0.10038
53.92	0.0383246
53.921	-0.056067
53.922	-0.0327277
53.923	0.0141195
53.924	-0.00304875
53.925	-0.0242556
53.926	0.00962681
53.927	0.0331117
53.928	-0.0224909
53.929	-0.0319885
53.93	0.115337
53.931	0.0244051
53.932	-0.113325
53.933	-0.0274382
53.934	-0.0235547
53.935	-0.00746144
53.936	0.0456057
53.937	0.0699494
53.938	0.0345114
53.939	-0.00343447
53.94	-0.0196963
