Time	Lead II
13.81	0.0264121
13.82	-0.0402538
13.83	-0.0250905
13.84	-0.0185331
13.85	-0.0772214
13.86	-0.0171236
13.87	-0.0623554
13.88	-0.0237735
13.89	-0.0162356
13.9	-0.0756338
13.91	-0.0103013
13.92	-0.0651904
13.93	-0.036106
13.94	-0.0188955
13.95	-0.0541023
13.96	0.0126807
13.97	-0.0458979
13.98	-0.0157612
13.99	-0.00269429
14	-0.035612
14.01	0.0230298
14.02	-0.0428716
14.03	-0.0115982
14.04	0.000131782
14.05	-0.0450875
14.06	0.0132154
14.07	-0.0456703
14.08	-0.0115983
14.09	-0.00692682
14.1	-0.0558052
14.11	-0.00173732
14.12	-0.063684
14.13	-0.0292773
14.14	-0.0354288
14.15	-0.0768078
14.16	-0.00539591
14.17	-0.0636904
14.18	-0.0287858
14.19	-0.0318938
14.2	-0.0727594
14.21	0.00371664
14.22	-0.0393319
